date,return,cumulative
2025-10-13,0.044489508612936435,0.7453649040838899
2025-10-14,0.0,0.7453649040838899
2025-10-15,0.0,0.7453649040838899
2025-10-16,-0.0102769719361131,0.727427837946343
2025-10-17,0.0,0.727427837946343
2025-10-18,0.0,0.727427837946343
2025-10-19,0.0,0.727427837946343
2025-10-20,0.011016843664756637,0.7464586403791464
2025-10-21,0.0,0.7464586403791464
2025-10-22,0.0,0.7464586403791464
2025-10-23,0.0,0.7464586403791464
2025-10-24,0.016345193060517182,0.7750048440283519
2025-10-25,0.0,0.7750048440283519
2025-10-26,0.0,0.7750048440283519
2025-10-27,0.0,0.7750048440283519
2025-10-28,0.0,0.7750048440283519
2025-10-29,0.01608232436392698,0.8035510476775576
2025-10-30,0.010551851281010105,0.8225818501103612
2025-10-31,0.0,0.8225818501103612
2025-11-01,-0.0009287837509291963,0.8208890657032402
2025-11-02,0.0,0.8208890657032402
2025-11-03,0.0,0.8208890657032402
2025-11-04,0.0,0.8208890657032402
2025-11-05,0.0,0.8208890657032402
2025-11-06,0.0,0.8208890657032402
2025-11-07,0.0,0.8208890657032402
2025-11-08,0.0,0.8208890657032402
2025-11-09,0.0,0.8208890657032402
2025-11-10,-0.00012543726007996359,0.8206606583679288
2025-11-11,0.0,0.8206606583679288
2025-11-12,0.0,0.8206606583679288
2025-11-13,0.0,0.8206606583679288
2025-11-14,0.0,0.8206606583679288
2025-11-15,0.0,0.8206606583679288
2025-11-16,-0.0010766176722336596,0.8187005029279892
2025-11-17,-0.002781557981489935,0.81364168202813
2025-11-18,0.026232858757858635,0.8612186881101391
2025-11-19,0.0,0.8612186881101391
2025-11-20,0.0,0.8612186881101391
2025-11-21,0.0,0.8612186881101391
2025-11-22,-1.0235149908277563e-05,0.8611996382578542
2025-11-23,0.0,0.8611996382578542
2025-11-24,0.06282382759373961,0.9781273234492962
2025-11-25,0.0,0.9781273234492962
2025-11-26,0.0,0.9781273234492962
2025-11-27,0.0,0.9781273234492962
2025-11-28,0.0,0.9781273234492962
2025-11-29,-4.354540646867022e-05,0.9780411850909498
2025-11-30,0.0,0.9780411850909498
2025-12-01,-0.0017119935426257449,0.9746547913550263
2025-12-02,0.013505096777341352,1.0013226954141166
2025-12-03,0.018918202846119447,1.0391841241265034
2025-12-04,-0.0019257958965051003,1.0352570717080423
2025-12-05,0.0,1.0352570717080423
2025-12-06,0.0,1.0352570717080423
2025-12-07,-4.684651530872941e-05,1.0351617270064755
2025-12-08,0.027140560201125652,1.0903971563773216
2025-12-09,0.0,1.0903971563773216
2025-12-10,0.008753032381110692,1.108694470376474
2025-12-11,-0.0006414839429351726,1.1073417767331715
2025-12-12,-2.2599386221289208e-05,1.1072941521024586
2025-12-13,0.0,1.1072941521024586
2025-12-14,0.0,1.1072941521024586
2025-12-15,0.015217210259250047,1.1393612902930896
2025-12-16,0.013325503222820778,1.1678693560616682
2025-12-17,0.002544013087821373,1.1733844440761758
2025-12-18,-9.252796688985487e-05,1.1731833452322955
2025-12-19,-1.75493157126283e-05,1.1731452073516686
2025-12-20,0.0,1.1731452073516686
2025-12-21,-0.00010593462368424511,1.1729149960319165
2025-12-22,0.0,1.1729149960319165
2025-12-23,0.008736272627671626,1.1918981738340073
2025-12-24,0.008682338741820006,1.210928976266811
2025-12-25,0.0,1.210928976266811
2025-12-26,0.04384796645657696,1.307873715856032
2025-12-27,0.0,1.307873715856032
2025-12-28,0.019043032143433614,1.351822629210064
2025-12-29,-0.00026676169970241137,1.3511952530080973
2025-12-30,0.0,1.3511952530080973
2025-12-31,-0.0006192609556977535,1.3497392495886875
2026-01-01,0.017714898488115027,1.391364641868691
2026-01-02,-1.9915252520985582e-05,1.3913170172379785
2026-01-03,0.02387488019650097,1.4484094245363894
2026-01-04,-0.0194318015627708,1.4008324184543803
2026-01-05,-9.926308559293773e-05,1.400594104420533
2026-01-06,0.00507732448103293,1.4127826996359305
2026-01-07,0.0,1.4127826996359305
2026-01-08,0.0,1.4127826996359305
2026-01-09,0.0,1.4127826996359305
2026-01-10,0.0,1.4127826996359305
2026-01-11,0.0,1.4127826996359305
2026-01-12,0.0,1.4127826996359305
2026-01-13,-0.0008004645514945175,1.4108513526144129
2026-01-14,0.0,1.4108513526144129
2026-01-15,-3.163851689602648e-05,1.4107750768531595
2026-01-16,0.0,1.4107750768531595
2026-01-17,-0.00020542684584567983,1.4102798389330782
2026-01-18,0.0,1.4102798389330782
2026-01-19,0.00789568170691246,1.4293106413658818
2026-01-20,-0.0005950570709971625,1.4278650628910885
2026-01-21,0.01945711174588194,1.4751043047236831
2026-01-22,-4.6179513926825067e-05,1.474990005609973
2026-01-23,0.00729286525830064,1.4930397742365273
2026-01-24,0.0,1.4930397742365273
2026-01-25,0.0,1.4930397742365273
2026-01-26,0.0,1.4930397742365273
2026-01-27,0.0,1.4930397742365273
2026-01-28,0.0,1.4930397742365273
2026-01-29,0.0,1.4930397742365273
2026-01-30,0.0,1.4930397742365273
2026-01-31,0.0,1.4930397742365273
2026-02-01,0.0,1.4930397742365273
2026-02-02,0.0,1.4930397742365273
2026-02-03,0.0,1.4930397742365273
2026-02-04,0.0,1.4930397742365273
2026-02-05,0.0,1.4930397742365273
2026-02-06,0.0,1.4930397742365273
2026-02-07,0.0,1.4930397742365273
2026-02-08,0.0,1.4930397742365273
2026-02-09,0.0,1.4930397742365273
2026-02-10,0.0,1.4930397742365273
2026-02-11,0.0,1.4930397742365273
2026-02-12,0.0,1.4930397742365273
2026-02-13,0.04880478244157693,1.6147120380363393
